,file,schema,title,organization,agency,websites,data_source,description,last_modified,metadata_available,metadata_url,category,resource_count
1342,_datasets/provisional-covid-19-deaths-by-sex-and-age.md,data_rescue_project,Provisional COVID-19 Deaths by Sex and Age,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Center-for-Health-Statistics/Provisional-COVID-19-Deaths-by-Sex-and-Age/9bhg-hcku/about_data,,2025-10-24,True,,Health & Healthcare,1
1343,_datasets/provisional-covid-19-deaths-focus-on-ages-0-18-years.md,data_rescue_project,Provisional COVID-19 Deaths Focus on Ages 0-18 Years,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Center-for-Health-Statistics/Provisional-COVID-19-Deaths-Focus-on-Ages-0-18-Yea/nr4s-juj3/about_data,,2025-10-24,True,,Health & Healthcare,1
1344,_datasets/provisional-death-counts-for-coronavirus-disease-covid-19.md,data_rescue_project,Provisional Death Counts for Coronavirus Disease (COVID-19),Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/d/hc4f-j6nb,,2025-12-21,False,,Health & Healthcare,1
1345,_datasets/ptsd-repository-study-interventions.md,data_rescue_project,PTSD-Repository; Study Interventions,Department of Veterans Affairs,Department of Veterans Affairs,ptsd-va.data.socrata.com,https://ptsd-va.data.socrata.com/PTSD-Repository/Study-Interventions/jckr-i5ky/data_preview,,2025-04-09,False,,Military & Veterans Affairs,1
1346,_datasets/public-assistance-applicants-program-deliveries.md,data_rescue_project,Public Assistance Applicants Program Deliveries,Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets,,2025-02-11,True,https://web.archive.org/web/20250206175912/https://www.fema.gov/openfema-data-page/public-assistance-applicants-program-deliveries-v1,Climate & Environment; Humanitarian & Disaster Relief,1
1347,_datasets/public-assistance-applicants.md,data_rescue_project,Public Assistance Applicants,Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets,,2025-02-11,True,https://web.archive.org/web/20250208131656/https://www.fema.gov/openfema-data-page/public-assistance-applicants-v1,Climate & Environment; Humanitarian & Disaster Relief,1
1348,_datasets/public-assistance-funded-projects-summaries.md,data_rescue_project,Public Assistance Funded Projects Summaries,Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets,,2025-02-11,True,https://web.archive.org/web/20250211183542/https://www.fema.gov/openfema-data-page/public-assistance-funded-project-summaries-v1,Climate & Environment; Humanitarian & Disaster Relief,1
1349,_datasets/public-assistance-grant-award-activities.md,data_rescue_project,Public Assistance Grant Award Activities,Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets,,2025-02-11,True,https://web.archive.org/web/20250206145557/https://www.fema.gov/openfema-data-page/public-assistance-grant-award-activities-v2,Climate & Environment; Humanitarian & Disaster Relief,1
1350,_datasets/public-assistance-second-appeals-tracker.md,data_rescue_project,Public Assistance Second Appeals Tracker,Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets,,2025-02-11,False,,Climate & Environment; Humanitarian & Disaster Relief,1
1351,_datasets/public-libraries-survey-pls.md,data_rescue_project,Public Libraries Survey (PLS),Institute of Museum and Library Services,Institute of Museum and Library Services,imls.gov,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,,2025-03-26,False,,Arts & Culture; Education; Science & Research; Social Services,1
1352,_datasets/public-needs-for-library-and-museum-services-pnlms-survey.md,data_rescue_project,Public Needs for Library and Museum Services (PNLMS) Survey,Institute of Museum and Library Services,Institute of Museum and Library Services,imls.gov,https://www.imls.gov/research-evaluation/data-collection/public-needs-library-and-museum-services-survey,,2025-03-26,False,,Arts & Culture; Education; Science & Research; Social Services,1
1353,_datasets/public-sector-loans-data.md,data_rescue_project,Public-Sector Loans Data,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/public-sector-loans.html,,2025-02-21,False,,Housing & Community Development,1
1354,_datasets/public-use-microdata-sample-pums.md,data_rescue_project,Public Use Microdata Sample (PUMS),Census Bureau,Department of Commerce,census.gov,https://www.census.gov/programs-surveys/acs/microdata.html,,2025-02-12,True,,Social Services; Health & Healthcare; Business & Economy; Labor & Employment; Education; Housing & Community Development,1
1355,_datasets/pubmed-central-open-datasets.md,data_rescue_project,PubMed Central Open Datasets,National Institutes of Health,Department of Health and Human Services,ftp.ncbi.nih.gov,https://ftp.ncbi.nlm.nih.gov/pub/pmc/,,2025-06-23,True,https://pmc.ncbi.nlm.nih.gov/tools/textmining/,Health & Healthcare,1
1356,_datasets/pulmonary-evaluation-of-whole-body-inhalation-exposure-of-polycarbonate-pc-filament-3d-printer-emissions-in-rats.md,data_rescue_project,Pulmonary evaluation of whole-body inhalation exposure of polycarbonate (PC) filament 3D printer emissions in rats,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/Pulmonary-evaluation-of-whole-body-inhalation-expo/235m-gsry,,2025-11-05,False,,Health & Healthcare,1
1357,_datasets/pvlib-repo.md,data_rescue_project,pvlib Repo,Sandia National Laboratories,Department of Energy,sandia.gov,https://github.com/pvlib,,2025-03-27,False,,Science & Research,1
1358,_datasets/qualified-census-tracts-and-difficult-development-areas.md,data_rescue_project,Qualified Census Tracts and Difficult Development Areas,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/qct.html,,2025-03-20,True,,Housing & Community Development,1
1359,_datasets/quarterly-census-of-employment-and-wages-qcew.md,data_rescue_project,Quarterly Census of Employment and Wages (QCEW),Bureau of Labor Statistics,Department of Labor,bls.gov,https://data.bls.gov/cew/apps/bls_naics/v3/bls_naics_app.htm#tab=search&naics=2022&keyword=%22retailers%22&searchType=indexes&filter=6_filter&sort=text_asc&resultIndex=0,,2025-05-14,False,,Labor & Employment,1
1360,_datasets/race-ethnicity-and-gender-program-statistics-regstats.md,data_rescue_project,"Race, Ethnicity, and Gender Program Statistics (Regstats)",U.S. Department of Agriculture,U.S. Department of Agriculture,regstats.usda.gov,https://www.regstats.usda.gov/,,2025-05-19,True,https://datacatalog.urban.org/dataset/us-department-agriculture-race-ethnicity-and-gender-program-statistics-regstats,Agriculture,1
1361,_datasets/railroad-equipment-accidentincident-source-data-form-54.md,data_rescue_project,Railroad Equipment Accident/Incident Source Data (Form 54),Department of Transportation,Department of Transportation,data.transportation.gov,https://data.transportation.gov/Railroads/Railroad-Equipment-Accident-Incident-Source-Data-F/aqxq-n5hy/about_data,,2025-03-02,True,https://data.transportation.gov/Railroads/Railroad-Equipment-Accident-Incident-Source-Data-F/aqxq-n5hy/about_data,Transportation,1
1362,_datasets/rat-tail-models-for-studying-hand-arm-vibration-syndrome-a-comparison-between-living-and-cadaver-rat-tails.md,data_rescue_project,Rat-Tail Models for Studying Hand-Arm Vibration Syndrome A Comparison between Living and Cadaver Rat Tails,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/Rat-Tail-Models-for-Studying-Hand-Arm-Vibration-Sy/bucw-etpd,,2025-11-05,False,,Health & Healthcare,1
1363,_datasets/rate-of-foreclosure-in-home-and-addi-programs-survey-data.md,data_rescue_project,Rate of Foreclosure in Home and ADDI Programs Survey data,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/participating_jurisdictions_survey.html,,2025-02-21,False,,Housing & Community Development,1
1364,_datasets/rate-of-use-by-raceethnicity-fy2021.md,data_rescue_project,"Rate of Use by Race/Ethnicity, FY2021",Office of Information and Technology - IT Operations and Services (ITOPS),Department of Veterans Affairs,data.va.gov,https://www.data.va.gov/dataset/Rate-of-Use-by-Race-Ethnicity-FY2021/q9gv-wrd2,,2025-03-17,False,,Science & Research; Military & Veterans Affairs,1
1365,_datasets/rates-of-covid-19-cases-or-deaths-by-age-group-and-vaccination-status.md,data_rescue_project,Rates of COVID-19 Cases or Deaths by Age Group and Vaccination Status,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/Public-Health-Surveillance/Rates-of-COVID-19-Cases-or-Deaths-by-Age-Group-and/3rge-nu2a,,2025-10-25,True,,Health & Healthcare,1
1366,_datasets/rates-of-laboratory-confirmed-rsv-covid-19-and-flu-hospitalizations-from-the-resp-net-surveillance-systems.md,data_rescue_project,"Rates of Laboratory-Confirmed RSV, COVID-19, and Flu Hospitalizations from the RESP-NET Surveillance Systems",Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/Public-Health-Surveillance/Rates-of-Laboratory-Confirmed-RSV-COVID-19-and-Flu/kvib-3txy/about_data,,2025-10-14,False,,Health & Healthcare,1
1367,_datasets/rates-of-use-by-sex-within-age-group-fy2021.md,data_rescue_project,"Rates of Use by Sex within Age Group, FY2021",Office of Information and Technology - IT Operations and Services (ITOPS),Department of Veterans Affairs,data.va.gov,https://www.data.va.gov/dataset/Rates-of-Use-by-Sex-within-Age-Group-FY2021/urx8-hgm4,,2025-03-17,False,,Science & Research; Military & Veterans Affairs,1
1368,_datasets/rates-of-use-by-sex-within-era-of-initial-service-fy-2021.md,data_rescue_project,"Rates of Use by Sex within Era of Initial Service, FY 2021",Office of Information and Technology - IT Operations and Services (ITOPS),Department of Veterans Affairs,data.va.gov,https://www.data.va.gov/dataset/Rates-of-Use-by-Sex-within-Era-of-Initial-Service-/rkt9-3vj6,,2025-03-17,False,,Science & Research; Military & Veterans Affairs,1
1369,_datasets/realizing-equity-access-and-community-health-acos.md,data_rescue_project,"Realizing Equity, Access, and Community Health ACOs",Centers for Medicare and Medicaid Services (CMS),Department of Health and Human Services,data.cms.gov,https://data.cms.gov/cms-innovation-center-programs/aco-realizing-equity-access-and-community-health/realizing-equity-access-and-community-health-acos,,2025-05-14,False,,Health & Healthcare,1
1370,_datasets/reasonable-accommodation-request-form---fillable.md,data_rescue_project,Reasonable Accommodation Request Form - Fillable,Federal Mediation and Conciliation Service,Federal Mediation and Conciliation Service,fmcs.gov,https://www.fmcs.gov/resources/documents-and-data/,,2025-03-31,False,,Labor & Employment,1
1371,_datasets/recalls-and-unsafe-product-reports.md,data_rescue_project,Recalls and Unsafe Product Reports,Consumer Product Safety Commission,Consumer Product Safety Commission,www.saferproducts.gov,https://www.saferproducts.gov/PublicSearch,,2025-06-15,False,,Business & Economy,1
1372,_datasets/recent-charges-and-petitions-filings.md,data_rescue_project,Recent Charges and Petitions Filings,National Labor Relations Board,National Labor Relations Board,nlrb.gov,https://www.nlrb.gov/reports/graphs-data/recent-filings,,2025-04-20,False,,Labor & Employment,1
1373,_datasets/recent-election-results.md,data_rescue_project,Recent Election Results,National Labor Relations Board,National Labor Relations Board,nlrb.gov,https://www.nlrb.gov/reports/graphs-data/recent-election-results,,2025-04-23,False,,Labor & Employment,1
1374,_datasets/reeds-scenario-viewer-and-data-downloader.md,data_rescue_project,ReEDS Scenario Viewer and Data Downloader,National Renewable Energy Laboratory,Department of Energy,nrel.gov,https://scenarioviewer.nrel.gov/,,2025-03-02,False,,Energy; Climate & Environment,1
1375,_datasets/regional-election-decisions.md,data_rescue_project,Regional Election Decisions,National Labor Relations Board,National Labor Relations Board,nlrb.gov,https://www.nlrb.gov/cases-decisions/decisions/regional-election-decisions,,2025-06-05,False,,Labor & Employment,1
1376,_datasets/registration-intake-and-individuals-household-program-ri-ihp.md,data_rescue_project,Registration Intake and Individuals Household Program (RI-IHP),Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets,,2025-02-11,True,https://web.archive.org/web/20250204043656/https://www.fema.gov/openfema-data-page/registration-intake-and-individuals-household-program-ri-ihp-v2,Climate & Environment; Humanitarian & Disaster Relief,1
1377,_datasets/relationship-development-and-training.md,data_rescue_project,Relationship Development and Training,Federal Mediation and Conciliation Service,Federal Mediation and Conciliation Service,fmcs.gov,https://www.fmcs.gov/resources/documents-and-data/,,2025-03-31,False,,Labor & Employment,1
1378,_datasets/relationships-by-objectives.md,data_rescue_project,Relationships by Objectives,Federal Mediation and Conciliation Service,Federal Mediation and Conciliation Service,fmcs.gov,https://www.fmcs.gov/resources/documents-and-data/,,2025-03-31,False,,Labor & Employment,1
1379,_datasets/relative-susceptibility-of-poultry-to-the-transmission-of-avian-influenza-from-wild-birds-based-upon-poultry-type-and-density.md,data_rescue_project,Relative susceptibility of poultry to the transmission of Avian Influenza from wild birds based upon poultry type and density,U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGS62e2c58cd34e394b65364ed5,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
1380,_datasets/release-of-crystalline-silica-nanoparticles-during-engineered-stone-fabrication.md,data_rescue_project,Release of Crystalline Silica Nanoparticles During Engineered Stone Fabrication,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/Release-of-Crystalline-Silica-Nanoparticles-During/2juy-3evq,,2025-11-05,False,,Health & Healthcare,1
1381,_datasets/renewal-funding-inflation-factors-rfif.md,data_rescue_project,Renewal Funding Inflation Factors (RFIF),U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/rfif/rfif.html,,2025-03-03,False,,Housing & Community Development,1
1382,_datasets/reports-and-studies-testimony-infographics-factsheets.md,data_rescue_project,"Reports and Studies, Testimony, Infographics, Factsheets",US Department of Energy - Office of the CIO,Department of Energy,energy.gov,https://www.energy.gov/fecm,,2025-04-23,False,,Energy,1
1383,_datasets/research-data-archive-rda.md,data_rescue_project,Research Data Archive (RDA),US Forest Service,U.S. Department of Agriculture,fs.usda.gov,https://www.fs.usda.gov/rds/archive/,,2025-04-17,False,,Agriculture; Science & Research; Climate & Environment,1
1384,_datasets/residential-energy-consumption-survey-recs.md,data_rescue_project,Residential Energy Consumption Survey (RECS),US Department of Energy - Office of the CIO,Department of Energy,eia.gov,https://www.eia.gov/consumption/residential/data/2020/,,2025-03-03,False,,Energy,1
1385,_datasets/resolution-of-pulmonary-inflammation-induced-by-carbon-nanotubes-and-fullerenes-in-mice-role-of-macrophage-polarization.md,data_rescue_project,Resolution of Pulmonary Inflammation Induced by Carbon Nanotubes and Fullerenes in Mice Role of Macrophage Polarization,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/National-Institute-for-Occupational-Safety-and-Hea/Resolution-of-Pulmonary-Inflammation-Induced-by-Ca/hcxx-dqtx/about_data,,2025-11-05,False,,Health & Healthcare,1
1386,_datasets/respiratory-virus-laboratory-emergency-department-network-surveillance-resp-lens.md,data_rescue_project,Respiratory Virus Laboratory Emergency Department Network Surveillance (RESP-LENS),Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,cdc.gov,https://www.cdc.gov/index.html,,2025-03-02,False,,Health & Healthcare,1
1387,_datasets/results-of-virus-isolation-and-serology-testing-on-influenza-a-virus-samples-from-lesser-scaup-aythya-affinis-and-greater-scaup-aythya-marila.md,data_rescue_project,Results of Virus Isolation and Serology testing on Influenza A Virus Samples from Lesser Scaup (Aythya affinis) and Greater Scaup (Aythya Marila),U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGS6633ce58d34ea70bd5f290e1,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
1388,_datasets/revalidation-clinic-group-practice-reassignment.md,data_rescue_project,Revalidation Clinic Group Practice Reassignment,Centers for Medicare and Medicaid Services (CMS),Department of Health and Human Services,data.cms.gov,https://data.cms.gov/provider-characteristics/medicare-provider-supplier-enrollment/revalidation-clinic-group-practice-reassignment,,2025-06-23,False,,Health & Healthcare,1
1389,_datasets/revalidation-due-date-list.md,data_rescue_project,Revalidation Due Date List,Centers for Medicare and Medicaid Services (CMS),Department of Health and Human Services,data.cms.gov,https://data.cms.gov/provider-characteristics/medicare-provider-supplier-enrollment/revalidation-due-date-list,,2025-08-10,False,,Health & Healthcare; Social Services,1
1390,_datasets/revalidation-reassignment-list.md,data_rescue_project,Revalidation Reassignment List,Centers for Medicare and Medicaid Services (CMS),Department of Health and Human Services,data.cms.gov,https://data.cms.gov/provider-characteristics/medicare-provider-supplier-enrollment/revalidation-reassignment-list,,2025-08-10,False,,Health & Healthcare; Social Services,1
1391,_datasets/risk-of-bias-assessment-in-the-ptsd-repository.md,data_rescue_project,Risk of Bias Assessment in the PTSD Repository,Department of Veterans Affairs,Department of Veterans Affairs,ptsd-va.data.socrata.com,https://ptsd-va.data.socrata.com/stories/s/9knx-sjj5,,2025-10-22,False,,Military & Veterans Affairs,1
1392,_datasets/rural-education-achievement-program-reap-master-eligibility-spreadsheet-mes---fy2025.md,data_rescue_project,Rural Education Achievement Program (REAP) Master Eligibility Spreadsheet (MES) - FY2025,Office of Chief Information Officer,Department of Education,data.ed.gov,https://www.ed.gov/grants-and-programs/formula-grants/rural-education-achievement-program,,2025-03-26,False,,Education,1
1393,_datasets/rural-health-clinic-all-owners.md,data_rescue_project,Rural Health Clinic All Owners,Centers for Medicare and Medicaid Services (CMS),Department of Health and Human Services,data.cms.gov,https://data.cms.gov/provider-characteristics/hospitals-and-other-facilities/rural-health-clinic-all-owners,,2025-06-17,False,,Health & Healthcare; Social Services,1
1394,_datasets/rwanda-usaid-education-data.md,data_rescue_project,Rwanda USAID Education Data,M/CIO Development Information Solution (DIS),U.S. Agency for International Development,data.usaid.gov,data.usaid.gov,,2025-11-03,False,,Education; Humanitarian & Disaster Relief,1
1395,_datasets/ryan-white-hivaids-program.md,data_rescue_project,Ryan White HIV/AIDS Program,Health Resources and Services Administration,Department of Health and Human Services,data.hrsa.gov,https://data.hrsa.gov/data/download,,2025-04-19,True,,Health & Healthcare,2
1396,_datasets/safe-drinking-water-information-system-sdwis.md,data_rescue_project,Safe Drinking Water Information System (SDWIS),Environmental Protection Agency,Environmental Protection Agency,epa.gov,https://www.epa.gov/ground-water-and-drinking-water/safe-drinking-water-information-system-sdwis-federal-reporting,,2025-03-02,False,,Climate & Environment,1
1397,_datasets/sampling-information-and-water-quality-data-collected-during-viable-avian-influenza-virus-sampling-in-iowa-wetlands-2022.md,data_rescue_project,"Sampling information and water-quality data collected during viable avian influenza virus sampling in Iowa wetlands, 2022.",U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGS6446cc2fd34ee8d4adec6c45,,2025-06-09,False,,Science & Research; Infrastructure; Climate & Environment,1
1398,_datasets/sandy-damage-estimates-by-block-group.md,data_rescue_project,Sandy Damage Estimates by Block Group,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/maps/map_sandy_blockgroup.html,,2025-03-03,False,,Housing & Community Development,1
1399,_datasets/sandy-pmo.md,data_rescue_project,Sandy PMO,Federal Emergency Management Agency,Department of Homeland Security,fema.gov,https://www.fema.gov/about/openfema/data-sets/sandy-pmo-disaster-relief-appropriations-act-2013-sandy-supplemental-bill,,2025-02-11,False,,Climate & Environment; Humanitarian & Disaster Relief,1
1400,_datasets/sar-winds-data-quality-monitoring-data.md,data_rescue_project,SAR Winds Data Quality Monitoring Data,National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/oceans/sar-winds/,,2025-05-08,True,https://www.ncei.noaa.gov/products/sar-wind-data-quality-monitoring,Climate & Environment,1
1401,_datasets/sars-cov-2-variant-proportions.md,data_rescue_project,SARS-CoV-2 Variant Proportions,Centers for Disease Control and Prevention (CDC),Department of Health and Human Services,data.cdc.gov,https://data.cdc.gov/Laboratory-Surveillance/SARS-CoV-2-Variant-Proportions/jr58-6ysp/about_data,,2025-10-21,False,,Health & Healthcare,1
1402,_datasets/satellite-ocean-heat-content-suite-sohcs.md,data_rescue_project,Satellite Ocean Heat Content Suite (SOHCS),National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/oceans/sohcs/,,2025-05-15,True,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodcNESDIS-OHC,Climate & Environment,1
1403,_datasets/school-survey-on-crime-and-safety-1999.md,data_rescue_project,"School Survey on Crime and Safety, 1999",National Center for Education Statistics,Department of Education,nces.ed.gov,https://nces.ed.gov/surveys/nels88/data_products.asp,,2025-11-04,False,,Education,1
1404,_datasets/school-survey-on-crime-and-safety-2005-06.md,data_rescue_project,"School Survey on Crime and Safety, 2005-06",National Center for Education Statistics,Department of Education,nces.ed.gov,https://nces.ed.gov/surveys/nels88/data_products.asp,,2025-11-04,False,,Education,1
1405,_datasets/school-survey-on-crime-and-safety-2007-08.md,data_rescue_project,"School Survey on Crime and Safety, 2007-08",National Center for Education Statistics,Department of Education,nces.ed.gov,https://nces.ed.gov/surveys/nels88/data_products.asp,,2025-11-04,False,,Education,1
1406,_datasets/school-survey-on-crime-and-safety-ssocs.md,data_rescue_project,School Survey on Crime and Safety (SSOCS),National Center for Education Statistics,Department of Education,nces.ed.gov,https://nces.ed.gov/surveys/ssocs/,,2025-03-26,False,,Education,1
1407,_datasets/schools-and-staffing-survey-sass-tables-library-data.md,data_rescue_project,Schools and Staffing Survey (SASS) Tables Library Data,National Center for Education Statistics,Department of Education,nces.ed.gov,https://nces.ed.gov/surveys/ntps/estable/Tables,,2025-06-30,True,,Education,1
1408,_datasets/scientists-and-engineers-statistical-data-system-sestat-united-states-1993-1999-2001-2003-2006-2008-2010-2013.md,data_rescue_project,"Scientists and Engineers Statistical Data System (SESTAT), United States, 1993-1999, 2001, 2003, 2006, 2008, 2010, 2013",National Science Foundation,National Science Foundation,ncses.nsf.gov,https://ncses.nsf.gov/explore-data/microdata/scientists-and-engineers-statistical-data-system,,2025-11-05,False,,Science & Research,1
1409,_datasets/sea-ice-analysis-data-spreadsheets.md,data_rescue_project,Sea ice analysis data spreadsheets,National Snow and Ice Data Center,National Aeronautics and Space Administration,nsidc.org,https://nsidc.org/sea-ice-today/sea-ice-tools,,2025-11-09,False,,Climate & Environment,1
1410,_datasets/sea-ice-concentration-climate-data-record-cdr.md,data_rescue_project,Sea Ice Concentration Climate Data Record (CDR),National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/data/sea-ice-concentration/,,2025-03-22,True,https://www.ncei.noaa.gov/products/climate-data-records/sea-ice-concentration,Climate & Environment,1
1411,_datasets/sea-level-rise-slr-viewer-data.md,data_rescue_project,Sea Level Rise (SLR) Viewer Data,National Oceanic and Atmospheric Administration,Department of Commerce,coast.noaa.gov,https://coast.noaa.gov/slrdata/,,2025-05-15,True,,Climate & Environment,2
1412,_datasets/section-108-data.md,data_rescue_project,Section 108 Data,U.S. Department of Housing and Urban Development - Office of Policy Development and Research,Department of Housing and Urban Development,huduser.gov,https://www.huduser.gov/portal/datasets/section108data.html,,2025-02-21,False,,Housing & Community Development,1
1413,_datasets/segal-americorps-education-award-detailed-payments-by-institution-1994---2023.md,data_rescue_project,Segal AmeriCorps Education Award Detailed Payments by Institution 1994 - 2023,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Detailed-Payments/xuki-piwn/about_data,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1414,_datasets/segal-americorps-education-award-detailed-payments-by-institution-2019.md,data_rescue_project,Segal AmeriCorps Education Award Detailed Payments by Institution 2019,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Detailed-Payments/thgj-sd6i/about_data,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1415,_datasets/segal-americorps-education-award-detailed-payments-by-institution-2020.md,data_rescue_project,Segal AmeriCorps Education Award Detailed Payments by Institution 2020,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Detailed-Payments/dxxz-mepu/about_data,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1416,_datasets/segal-americorps-education-award-detailed-payments-by-institution.md,data_rescue_project,Segal AmeriCorps Education Award Detailed Payments by Institution,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Detailed-Payments/a97a-g8k4/about_data,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1417,_datasets/segal-americorps-education-award-payments-and-alumni-by-institution-2019.md,data_rescue_project,Segal AmeriCorps Education Award Payments and Alumni by Institution 2019,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Payments-and-Alum/7kf8-4txu/about_data,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1418,_datasets/segal-americorps-education-award-payments-and-alumni-by-institution-2020.md,data_rescue_project,Segal AmeriCorps Education Award Payments and Alumni by Institution 2020,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Payments-and-Alum/8t8t-a6ry,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1419,_datasets/segal-americorps-education-award-payments-and-alumni-by-institution.md,data_rescue_project,Segal AmeriCorps Education Award Payments and Alumni by Institution,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Payments-and-Alum/26pv-trba,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1420,_datasets/segal-americorps-education-award-payments-by-state.md,data_rescue_project,Segal AmeriCorps Education Award Payments by State,AmeriCorps,AmeriCorps,data.americorps.gov,https://data.americorps.gov/National-Service/Segal-AmeriCorps-Education-Award-Payments-by-State/dz6i-y5ak,,2025-03-10,False,,Military & Veterans Affairs; Humanitarian & Disaster Relief,1
1421,_datasets/seismicity-catalog-collection.md,data_rescue_project,Seismicity Catalog Collection,National Oceanic and Atmospheric Administration,Department of Commerce,ncei.noaa.gov,https://www.ncei.noaa.gov/products/natural-hazards/tsunamis-earthquakes-volcanoes/earthquakes/cd-collection,,2025-05-30,True,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.ngdc.mgg.hazardsG01318;view=iso,Climate & Environment,2
1422,_datasets/senegal-usaid-education-data.md,data_rescue_project,Senegal USAID Education Data,M/CIO Development Information Solution (DIS),U.S. Agency for International Development,data.usaid.gov,data.usaid.gov,,2025-11-03,False,,Education; Humanitarian & Disaster Relief,1
1423,_datasets/sero-surveillance-for-avian-influenza-exposure-in-wild-birds-in-iceland-2012-2017.md,data_rescue_project,"Sero-surveillance for Avian Influenza Exposure in Wild Birds in Iceland, 2012-2017",U.S. Geological Survey,Department of the Interior,data.usgs.gov,https://data.usgs.gov/datacatalog/data/USGS662fb3e5d34ea70bd5f26088,,2025-05-01,True,https://www.sciencebase.gov/catalog/item/662fb3e5d34ea70bd5f26088,Science & Research; Infrastructure; Climate & Environment,1
