,file,project_title,id,url,format,status,size,download_date,maintainer,notes
1169,_datasets/meps-topics-health-insurance-individually-purchased.md,MEPS Topics Health Insurance Individually Purchased,461,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1170,_datasets/meps-topics-health-status.md,MEPS Topics Health Status,462,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1171,_datasets/meps-topics-home-health-care.md,MEPS Topics Home Health Care,463,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1172,_datasets/meps-topics-injuries.md,MEPS Topics Injuries,464,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1173,_datasets/meps-topics-jobs.md,MEPS Topics Jobs,465,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1174,_datasets/meps-topics-medical-conditions.md,MEPS Topics Medical Conditions,466,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1175,_datasets/meps-topics-medical-providers-visitsuseevents-and-expenditures.md,MEPS Topics Medical Providers Visits/Use/Events and Expenditures,467,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1176,_datasets/meps-topics-medicaremedicaidschip.md,MEPS Topics Medicare/Medicaid/SCHIP,468,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1177,_datasets/meps-topics-mens-health.md,MEPS Topics Men's Health,469,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1178,_datasets/meps-topics-mental-health.md,MEPS Topics Mental Health,470,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1179,_datasets/meps-topics-methodological-research.md,MEPS Topics Methodological Research,471,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1180,_datasets/meps-topics-minority-health.md,MEPS Topics Minority Health,472,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1181,_datasets/meps-topics-obesity.md,MEPS Topics Obesity,473,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1182,_datasets/meps-topics-office-based-visitsuseevents-and-expenditures.md,MEPS Topics Office-Based Visits/Use/Events and Expenditures,474,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1183,_datasets/meps-topics-opioids.md,MEPS Topics Opioids,475,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1184,_datasets/meps-topics-pharmacies.md,MEPS Topics Pharmacies,476,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1185,_datasets/meps-topics-physicians-separately-billing.md,"MEPS Topics Physicians, Separately Billing",477,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1186,_datasets/meps-topics-prescription-drugs.md,MEPS Topics Prescription Drugs,478,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1187,_datasets/meps-topics-preventive-care.md,MEPS Topics Preventive Care,479,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1188,_datasets/meps-topics-priority-conditions----arthritis.md,MEPS Topics Priority Conditions -- Arthritis,480,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1189,_datasets/meps-topics-priority-conditions----asthma.md,MEPS Topics Priority Conditions -- Asthma,481,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1190,_datasets/meps-topics-priority-conditions----cancer.md,MEPS Topics Priority Conditions -- Cancer,482,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1191,_datasets/meps-topics-priority-conditions----diabetes.md,MEPS Topics Priority Conditions -- Diabetes,483,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1192,_datasets/meps-topics-priority-conditions----emphysema-and-bronchitis.md,MEPS Topics Priority Conditions -- Emphysema and Bronchitis,484,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1193,_datasets/meps-topics-priority-conditions----general.md,MEPS Topics Priority Conditions -- General,485,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1194,_datasets/meps-topics-priority-conditions----heart-conditions.md,MEPS Topics Priority Conditions -- Heart Conditions,486,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1195,_datasets/meps-topics-priority-conditions----high-blood-pressure.md,MEPS Topics Priority Conditions -- High Blood Pressure,487,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1196,_datasets/meps-topics-priority-conditions----high-cholesterol.md,MEPS Topics Priority Conditions -- High Cholesterol,488,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1197,_datasets/meps-topics-priority-conditions----strokes.md,MEPS Topics Priority Conditions -- Strokes,489,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1198,_datasets/meps-topics-quality-of-health-care.md,MEPS Topics Quality of Health Care,490,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1199,_datasets/meps-topics-separately-billing-doctors.md,MEPS Topics Separately Billing Doctors,491,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1200,_datasets/meps-topics-state-and-metro-area-estimates.md,MEPS Topics State and Metro Area Estimates,492,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1201,_datasets/meps-topics-the-uninsured.md,MEPS Topics The Uninsured,493,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1202,_datasets/meps-topics-usual-source-of-care.md,MEPS Topics Usual Source of Care,494,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1203,_datasets/meps-topics-veterans-health.md,MEPS Topics Veterans' Health,495,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1204,_datasets/meps-topics-vision-impairment.md,MEPS Topics Vision Impairment,496,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1205,_datasets/meps-topics-womens-health.md,MEPS Topics Women's Health,497,https://www.datalumos.org/datalumos/project/222581/version/V1/view,PDF,Finished,0.0,2025-03-03,"DRP, DL",
1206,_datasets/merged-land-ocean-global-surface-temperature-analysis-noaaglobaltemp-data.md,Merged Land Ocean Global Surface Temperature Analysis (NOAAGlobalTemp) Data,598,https://archive.org/details/noaa-global-surface-temperature,"ASC, TXT, nc, INV",Finished,2.4,2025-03-14,"DRP, IA",
1207,_datasets/meteorological-and-oceanographic-data-collected-from-the-national-data-buoy-center-coastal-marine-automated-network-c-man-and-moored-weather-buoys.md,Meteorological and Oceanographic Data Collected from the National Data Buoy Center Coastal-Marine Automated Network (C-MAN) and Moored (Weather) Buoys,704,https://sciop.net/uploads/08b58a2dba6c43e3871dd312e1e6228f9cc62b06,"nc, log",Finished,20.0,2025-04-06,"DRP, SRC",New corrected/updated torrent. Alternate torrent location https://academictorrents.com/details/08b58a2dba6c43e3871dd312e1e6228f9cc62b06
1208,_datasets/microrna-mediated-calcineurin-signaling-activation-induces-ccl2-ccl3-ccl5-il8-and-chemotactic-activities-in-44-methylene-diphenyl-diisocyanate-exposed-macrophages.md,"MicroRNA-Mediated Calcineurin Signaling Activation Induces CCL2, CCL3, CCL5, IL8 and Chemotactic Activities in 4,4’-Methylene Diphenyl Diisocyanate Exposed Macrophages",1529,https://www.datalumos.org/datalumos/project/233565/view,,Finished,,,DL,
1209,_datasets/microrna-mediated-krüppel-like-factor-4-upregulation-induces-alternatively-activated-macrophage-associated-markers-and-chemokines-transcription-in-44-methylene-diphenyl-diisocyanate-exposed-macrophages.md,"MicroRNA-Mediated Krüppel-Like Factor 4 upregulation Induces Alternatively Activated Macrophage-Associated Markers and Chemokines Transcription in 4,4'-Methylene Diphenyl Diisocyanate Exposed Macrophages",1530,https://www.datalumos.org/datalumos/project/233589/view,,Finished,,,DL,
1210,_datasets/microwave-sounder-temperature-sounding-brightness-temperature-bt-climate-data-record-cdr.md,Microwave Sounder Temperature Sounding Brightness Temperature (BT) Climate Data Record (CDR),351,https://archive.org/details/amsu-a-brightness-temperature,nc,Finished,231.0,2025-02-08,"DRP, IA","Currently performing a server-server upload to archive.org from Wasabi S3 bucket, submitting as all data is currently in safe cloud storage."
1211,_datasets/migratory-bird-avian-influenza-sampling-yukon-kuskokwim-delta-alaska-2015.md,"Migratory Bird Avian Influenza Sampling; Yukon Kuskokwim Delta, Alaska, 2015",902,https://www.datalumos.org/datalumos/project/228022/version/V1/view,ZIP,Finished,0.001,2025-04-28,"DRP, DL","Data set containing avian influenza sampling information for spring and summer waterbirds on the Yukon Kuskokwim Delta, 2015. Data contains sample ID, species common name, age and sex, collection data and location, and laboratory specific data used to identify presence and absence of avian influenza viruses."
1212,_datasets/mission-assignments.md,Mission Assignments,29,https://www.datalumos.org/datalumos/project/218462/version/V1/view,ZIP,Finished,0.0,2025-02-08,"DRP, DL","Combined on DataLumos in a project called ""FEMA Disaster Information"", mirroring grouping on OpenFEMA page"
1213,_datasets/molecular-detection-and-characterization-of-highly-pathogenic-h5n1-avian-influenza-viruses-in-wild-birds-inhabiting-western-alaska-provides-evidence-for-three-independent-viral-introductions.md,Molecular Detection and Characterization of Highly Pathogenic H5N1 Avian Influenza Viruses in Wild Birds Inhabiting Western Alaska Provides Evidence for Three Independent Viral Introductions,1109,https://www.datalumos.org/datalumos/project/231129/version/V2/view,"CSV, XLSX, PDF, HTML",Finished,0.001,2025-04-18,"DRP, DL",
1214,_datasets/molecular-detection-of-avian-influenza-virus-from-sediment-samples-in-waterfowl-habitats-on-the-delmarva-peninsula-usa.md,"Molecular detection of avian influenza virus from sediment samples in waterfowl habitats on the Delmarva Peninsula, USA",1110,https://www.datalumos.org/datalumos/project/231511/version/V1/view,"CSV, HTML, XML",Finished,0.001,2025-04-18,"DRP, DL",
1215,_datasets/monitoring-of-internal-moisture-loads-in-residential-buildings.md,Monitoring of Internal Moisture Loads in Residential Buildings,135,https://www.datalumos.org/datalumos/project/219170/version/V1/view,"ZIP, PDF",Finished,0.0,2025-02-12,"DRP, DL",
1216,_datasets/monthly-interest-rate-survey-mirs.md,Monthly Interest Rate Survey (MIRS),165,https://www.datalumos.org/datalumos/project/220323/version/V1/view,ZIP,Finished,0.14,2025-02-21,"DRP, DL",
1217,_datasets/monthly-motor-fuel-reports.md,Monthly Motor Fuel Reports,1749,https://www.datalumos.org/datalumos/project/240383/version/V1/view,"XLS, PDF",Finished,0.13,2025-11-13,"DRP, DL",
1218,_datasets/monthly-progress-reports.md,Monthly Progress Reports,1203,https://www.datalumos.org/datalumos/project/235261/version/V1/view,"PNG, XLSX",Finished,0.01,2025-07-05,"DRP, DL","Most recent update in file is Sept, 2024."
1219,_datasets/monthly-rates-of-laboratory-confirmed-covid-19-hospitalizations-from-the-covid-net-surveillance-system.md,Monthly Rates of Laboratory-Confirmed COVID-19 Hospitalizations from the COVID-NET Surveillance System,1332,https://www.datalumos.org/datalumos/project/238444/version/V2/view,"CSV, PDF",Finished,0.0039,2025-09-28,"DRP, DL",
1220,_datasets/monthly-rates-of-laboratory-confirmed-rsv-hospitalizations-from-the-rsv-net-surveillance-system.md,Monthly Rates of Laboratory-Confirmed RSV Hospitalizations from the RSV-NET Surveillance System,1334,https://www.datalumos.org/datalumos/project/238477/version/V2/view,"CSV, PDF",Finished,0.0041,2025-09-29,"DRP, DL",
1221,_datasets/monthly-ridership.md,Monthly Ridership,761,https://doi.org/10.3886/E227009V1,"XLSX, PDF, TXT",Finished,0.028,2025-04-15,"DRP, DL","FTA collects monthly transit service data from Full Urban Reporters (agencies with over 30 Vehicles Operated in Maximum Service (VOMS) or modes operating over Fixed Guideway). These service data include Vehicle Revenue Miles (VRM), Vehicle Revenue Hours (VRH), Unlinked Passenger Trips (UPT), and VOMS. For a description of these data, please review the most recent NTD Policy Manual (https://www.transit.dot.gov/ntd/2024-ntd-monthly-ridership-and-weekly-reference-policy-manual). The most recent NTD Policy Manual for this point in time (2024) has been included with this dataset. The datasets have multiple sheets within the Excel spreadsheet, with the first one being a README."
1222,_datasets/morocco-usaid-education-data.md,Morocco USAID Education Data,1461,https://www.datalumos.org/datalumos/project/237522/version/V2/view,,Finished,,2025-06-26,"ICPSR, DL","One USAID-funded Moroccan project is included in this folder. Morocco's Reading for Success Small Scale Experimentation (RFS-SSE) covers research conducted from 2015 to 2017. Across the project, the folder contains the following files and their corresponding numbers codebooks (10), consent forms (5), data (14), instruments (3), and reports (5)."
1223,_datasets/morphology-and-disease-information-from-waterfowl-interior-alaska-2010.md,"Morphology and Disease Information from Waterfowl, Interior Alaska, 2010",1112,https://www.datalumos.org/datalumos/project/231130/version/V2/view,"XML, CSV, HTML",Finished,0.001,2025-04-18,"DRP, DL",
1224,_datasets/mortgage-credit-trends.md,Mortgage Credit Trends,340,https://www.datalumos.org/datalumos/project/220502/version/V1/view,CSV,Finished,0.0,2025-02-22,"DRP, DL",
1225,_datasets/mortgage-performance-trends.md,Mortgage Performance Trends,341,https://www.datalumos.org/datalumos/project/220503/version/V1/view,CSV,Finished,0.0,2025-02-22,"DRP, DL",
1226,_datasets/motor-fuel-distributionconsumption-trends.md,Motor Fuel Distribution/Consumption Trends,1323,https://www.datalumos.org/datalumos/project/238483/version/V1/view,CSV,Finished,0.0004,2025-09-30,"DRP, DL",
1227,_datasets/mozambique-usaid-education-data.md,Mozambique USAID Education Data,1459,https://www.datalumos.org/datalumos/project/237642/view,,Finished,,2025-06-26,"ICPSR, DL","Two USAID-funded project's data are included in this folder, covering the period from 2013 to 2017. The projects are 1) Aprender a Ler (ApaL) and 2) Eu Leio. Across the projects the folder contains the following iles and numbers of each codebooks (2), consent (0), data files (7), instruments (1) and reports (2)."
1228,_datasets/multifamily-multifamily-assistance-and-section-8-contracts-database.md,Multifamily Multifamily Assistance and Section 8 Contracts Database,502,https://www.datalumos.org/datalumos/project/220764/version/V1/view,"XLSX, ZIP",Finished,0.036,2025-02-25,"DRP, DL",
1229,_datasets/multifamily-physical-inspection-scores.md,Multifamily Physical Inspection Scores,160,https://www.datalumos.org/datalumos/project/220142/version/V1/view,"PDF, XLS",Finished,0.023,2025-02-19,"DRP, DL",
1230,_datasets/multifamily-property-contract-rent-utility-allowance-datasets-hudgov.md,Multifamily Property / Contract / Rent & Utility Allowance Datasets (HUD.GOV),167,https://www.datalumos.org/datalumos/project/220326/version/V1/view,ZIP,Finished,0.02,2025-02-21,"DRP, DL",
1231,_datasets/multifamily-tax-subsidy-income-limits-mtsp.md,Multifamily Tax Subsidy Income Limits (MTSP),142,https://www.datalumos.org/datalumos/project/219322/version/V1/view,ZIP,Finished,0.008,2025-02-13,"DRP, DL",
1232,_datasets/multifamily-utility-allowance-factors-muaf.md,Multifamily Utility Allowance Factors (MUAF),144,https://www.datalumos.org/datalumos/project/219324/version/V1/view,ZIP,Finished,0.002,2025-02-13,"DRP, DL",
1233,_datasets/multiple-war-veterans.md,Multiple War Veterans,435,https://www.datalumos.org/datalumos/project/223001/version/V1/view,"ZIP, PDF, XLSX, RMD",Finished,0.0,2025-03-11,"DRP, DL",
1234,_datasets/multisensor-analyzed-sea-ice-extent---northern-hemisphere-masie-nh.md,Multisensor Analyzed Sea Ice Extent - Northern Hemisphere (MASIE-NH),861,https://archive.org/details/noaa-nsidc-g02186,"CSV, TXT, nc, TIFF",Finished,17.0,2025-02-06,"DRP, IA","The NSIDC portal is not .gov, but a direct part of NOAA's CIRES program/crucial gov-funded repo of cryosphere research"
1235,_datasets/museum-data-files-mdf.md,Museum Data Files (MDF),97,https://www.datalumos.org/datalumos/project/219155/version/V1/view,"ZIP, PDF",Finished,0.0,2025-02-05,"DRP, DL","Old repo has data from 2015, new repo has 2018. Suggest combine old with new"
1236,_datasets/mw-sounder-humidity-sounding-bt-climate-data-record-cdr.md,MW Sounder Humidity Sounding BT Climate Data Record (CDR),597,https://archive.org/details/amsu-a-brightness-temperature,nc,In Progress,1500.0,2025-02-15,"DRP, IA","No notes, all directories should be as they appear in the dataset URL."
1237,_datasets/my-brothers-keeper-key-statistical-indicators-on-boys-and-men-of-color.md,My Brother's Keeper Key Statistical Indicators on Boys and Men of Color,172,https://www.datalumos.org/datalumos/project/220542/version/V1/view,"CSV, XLSX, XLS",Finished,0.01,2025-02-23,DL,Includes full dataset and documentation. Scraping done in R.
1238,_datasets/my-brothers-keeper-mbk-key-statistical-indicators-on-boys-and-men-of-color.md,My Brother's Keeper (MBK) Key Statistical Indicators on Boys and Men of Color,288,https://www.dropbox.com/scl/fo/32ezijw2g9w3umx744fvz/AK7JBPq4n3-TYUaPwGhYJqA?rlkey=nv191d13woxvp2n3dy99s8b22&dl=0,"XLS, XLSX, CSV",Finished,0.0,2025-01-31,ICPSR,
1239,_datasets/nasa-repo.md,NASA Repo,209,https://github.com/nasa-clone,Git,Finished,0.0,,EDGI,
1240,_datasets/national-adult-tobacco-survey-nats.md,National Adult Tobacco Survey (NATS),289,https://www.dropbox.com/scl/fo/47zogfqc0k40dhlrr25ez/APkPq5b-kUiml1WtxH7F9Mk?rlkey=bgfx8uhozbh6yj9l649papg8r&dl=0,PDF,Finished,0.0,2025-01-31,ICPSR,
1241,_datasets/national-agricultural-statistics-service-farm-labor-surveys.md,National Agricultural Statistics Service Farm Labor Surveys,1306,https://www.datalumos.org/datalumos/project/238481/version/V1/view,"PDF, CSV, TXT",Finished,0.6,2025-09-29,"DRP, DL","Original distribution URL appears to be dead, with one of the partisan shutdown banners explaining it's absence."
1242,_datasets/national-agricultural-statistics-service-mink-surveys.md,National Agricultural Statistics Service Mink Surveys,1288,https://www.datalumos.org/datalumos/project/238383/version/V2/view,"CSV, PDF, TXT",Finished,0.008,2025-09-27,"DRP, DL",
1243,_datasets/national-agricultural-workers-survey-naws.md,National Agricultural Workers Survey (NAWS),290,https://www.dropbox.com/scl/fo/wvmf9cskmy60gmg9jpybr/AOSZUxR88iTlax-OLQy5Vos?rlkey=ob9lhs89v792zpk5vupe9f6eo&dl=0,"PDF, XLSX",Finished,0.0,2025-01-31,ICPSR,
1244,_datasets/national-air-toxics-assessment-nata.md,National Air Toxics Assessment (NATA),1475,https://zenodo.org/records/17187663,"PDF, XLSX",Finished,991.3,2025-09-23,PEDP,
1245,_datasets/national-art-surveillance-system-nass.md,National ART Surveillance System (NASS),291,https://www.dropbox.com/scl/fo/6m5lvc3ddleomlpy369m5/AAk2s6v4zaDPg6uZHwTGwXU?rlkey=k6qbwfy5o96h2iamx5dqhusia&dl=0,ZIP,Finished,0.0,2025-01-31,ICPSR,
1246,_datasets/national-bicycle-network.md,National Bicycle Network,1196,https://www.datalumos.org/datalumos/project/235162/version/V1/view,"ZIP, HTML, plain text, PNG",Finished,0.05,2025-07-03,"DRP, DL",
1247,_datasets/national-center-for-veterans-analysis-and-statistics---veteran-population.md,National Center for Veterans Analysis and Statistics - Veteran Population,616,https://www.datalumos.org/datalumos/project/223521/version/V1/view,"PDF, XLSX",Finished,0.0,2025-02-28,"DRP, DL",
1248,_datasets/national-center-for-veterans-analysis-and-statistics-ncvas-maps.md,National Center for Veterans Analysis and Statistics (NCVAS) Maps,707,https://www.datalumos.org/datalumos/project/220921/version/V1/view,"PDF, TXT, PNG",Finished,0.0,2025-02-28,"DRP, DL",
1249,_datasets/national-crime-victimization-survey-ncvs---1992-2023.md,National Crime Victimization Survey (NCVS) - 1992-2023,292,https://www.dropbox.com/scl/fo/03fsw45gk265zcev1szh1/AGBAMJijzFcntQpn_r-FJS8?rlkey=9arsoo2pzkp0wfuvkpze1124t&dl=0,"TXT, DTA",Finished,0.0,2025-01-31,ICPSR,
1250,_datasets/national-electronic-injury-surveillance-system-neiss-archived-annual-data.md,National Electronic Injury Surveillance System (NEISS) Archived Annual Data,1056,https://www.datalumos.org/datalumos/project/230963/version/V1/view,"TXT, TSV, SAS, XLSX",Finished,6.584,2025-05-23,"DRP, DL",Includes data dictionary and formatting files in dataset
1251,_datasets/national-energy-modeling-system-nems-input-data.md,National Energy Modeling System (NEMS) Input Data,181,https://zenodo.org/records/14767207,"JSON, ZIP",Finished,2.3,2025-01-29,"EDGI, CaCo",Input data to NEMS model. Lots of granular real and imputed data.
1252,_datasets/national-environmental-public-health-tracking-network.md,National Environmental Public Health Tracking Network,281,https://www.dropbox.com/scl/fo/28kfj5lv16tiny3w9x7ma/ALSOIEIkSyHU3gBGMdlMHgQ?rlkey=riua2mnmvjsj1cbiias713um6&dl=0,CSV,Finished,0.0,2025-01-31,ICPSR,
1253,_datasets/national-environmental-public-health-tracking-network.md,National Environmental Public Health Tracking Network,1260,,,In Progress,300.0,,OEDP,
1254,_datasets/national-ferry-operators-database.md,National Ferry Operators Database,1326,https://www.datalumos.org/datalumos/project/238706/version/V1/view,"CSV, PDF",Finished,0.0014,2025-10-09,"DRP, DL","The National Ferry Database contains the comprehensive data results of the National Census of Ferry Operators (NCFO), including ferry operators, ferry vessels, ferry terminals, and ferry segments."
1255,_datasets/national-financial-well-being-survey-.md,National Financial Well-Being Survey,86,https://www.datalumos.org/datalumos/project/219821/version/V1/view,"CSV, PDF, SPSS",Finished,0.0,2025-02-17,"DRP, DL",
1256,_datasets/national-fire-incident-reporting-system-nfirs.md,National Fire Incident Reporting System (NFIRS),18,https://www.datalumos.org/datalumos/project/218426/version/V1/view,"PDF, XLS",Finished,16.002,2025-02-07,"DRP, DL",
1257,_datasets/national-flood-hazard-layer-nfhl-viewer.md,National Flood Hazard Layer (NFHL) Viewer,206,https://www.arcgis.com/apps/webappviewer/index.html?id=8b0adb51996444d4879338b5529aa9cd,"TIFF, Shapefile, PDF",Finished,0.0,,ESRI,
1258,_datasets/national-health-and-nutrition-examination-survey-nhanes.md,National Health and Nutrition Examination Survey (NHANES),1261,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi10.7910/DVN/WYIIQ1,"PDF, ZIP",Finished,1.4,2025-04-01,"HD, CAFE-RCC",The archived dataset remains incomplete because a small number of very large data files/sets exceeded my local storage capacity. Please see README file for more information (linked here and also in the ZIP).
1259,_datasets/national-health-interview-survey-nhis-2013-2023.md,National Health Interview Survey (NHIS) 2013-2023,293,https://www.dropbox.com/scl/fo/aet2pjhqc6olg3gr5204l/AKhonU5wQNZHVy8WLdvlkos?rlkey=d2hfmz39m31048onyu4beocw9&dl=0,"PDF, dat, CSV, TXT, ZIP, SAS, SPS, do",Finished,0.0,2025-01-31,ICPSR,
1260,_datasets/national-health-service-corps-nhsc-nurse-corps-and-substance-use-disorder-treatment-and-recovery-star-and-other-programs.md,"National Health Service Corps (NHSC), Nurse Corps, and Substance Use Disorder Treatment and Recovery (STAR) and other Programs",742,https://www.datalumos.org/datalumos/project/227006/version/V1/view,ZIP,Finished,2.36,2025-04-17,"DRP, DL",
1261,_datasets/national-health-service-corps-nhsc-nurse-corps-and-substance-use-disorder-treatment-and-recovery-star-and-other-programs.md,"National Health Service Corps (NHSC), Nurse Corps, and Substance Use Disorder Treatment and Recovery (STAR) and other Programs",1272,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi10.7910/DVN/HS0WOW,XLSX,Finished,0.001,2025-05-06,"HD, CAFE-RCC","The dataset exists in a dropdown menu on a webpage with other datasets. Suggest printing PDF of the full page for context, but uploading each section seperately."
1262,_datasets/national-healthcare-quality-and-disparities-reports.md,National Healthcare Quality and Disparities Reports,1063,https://www.datalumos.org/datalumos/project/228783/version/V1/view,PDF,Finished,0.289,2025-05-06,"DRP, DL",
1263,_datasets/national-highway-construction-cost-index-nhcci.md,National Highway Construction Cost Index (NHCCI),1324,https://www.datalumos.org/datalumos/project/238485/version/V1/view,"CSV, PDF",Finished,0.0038,2025-09-30,"DRP, DL",
1264,_datasets/national-household-education-survey-2007.md,"National Household Education Survey, 2007",1492,https://www.datalumos.org/datalumos/project/219242/view,,Finished,,,DL,
1265,_datasets/national-household-education-survey-2012.md,"National Household Education Survey, 2012",1490,https://www.datalumos.org/datalumos/project/219402/view,,Finished,,,DL,
1266,_datasets/national-household-education-surveys-nhes-program-tables-library.md,National Household Education Surveys (NHES) Program Tables Library,1237,https://www.datalumos.org/datalumos/project/235361/version/V1/view,"CSV, XLS, HTML, PDF",Finished,0.18,2025-07-03,"DRP, DL","Each table has an associated excel and excel SE file, which are grouped together in a folder in the dataset (one folder per table).In the root folder, there is a catalog csv that provides a crosswalk between the folder names and file names and the original table titles.In addition to the tables, this project contains (1) codebooks for NHES generated in NCES datalabs and found in the NCES resource library, (2) questionnaires for NHES downloaded from the study website and (3) documentation and user manuals related to NHES found in the NCES resource library."
1267,_datasets/national-household-education-surveys-program-nhes.md,National Household Education Surveys Program (NHES),14,https://web.archive.org/web/20241214145413/https://nces.ed.gov/nhes/dataproducts.asp,ZIP,Finished,0.0,2025-02-06,"DRP, WM",
1268,_datasets/national-household-education-surveys-program-nhes.md,National Household Education Surveys Program (NHES),294,https://www.dropbox.com/scl/fo/w549arop290vczzvvq4nd/APw9SJ4_X6s0sU8yo73A-QI?rlkey=7e8q1byu7wzszky8abf9vszne&dl=0,"ZIP, PDF, CSV",Finished,0.0,2025-01-31,ICPSR,
1269,_datasets/national-household-survey-nhs.md,National Household Survey (NHS),19,https://www.datalumos.org/datalumos/project/218642/version/V1/view,ZIP,Finished,0.0,2025-02-07,"DRP, DL",
1270,_datasets/national-household-travel-survey-nhts---1983.md,National Household Travel Survey (NHTS) - 1983,1247,https://www.datalumos.org/datalumos/project/236971/version/V1/view,"PDF, TXT, ZIP",Finished,0.026,2025-04-22,"DRP, DL",
1271,_datasets/national-household-travel-survey-nhts---1990.md,National Household Travel Survey (NHTS) - 1990,1246,https://www.datalumos.org/datalumos/project/236969/version/V1/view,"PDF, TXT, ZIP",Finished,0.035,2025-04-30,"DRP, DL",
1272,_datasets/national-household-travel-survey-nhts---1995.md,National Household Travel Survey (NHTS) - 1995,1245,https://www.datalumos.org/datalumos/project/236968/version/V1/view,"PDF, TXT, ZIP",Finished,0.167,2025-04-29,"DRP, DL",
1273,_datasets/national-household-travel-survey-nhts---2001.md,National Household Travel Survey (NHTS) - 2001,1244,https://www.datalumos.org/datalumos/project/236970/version/V1/view,"PDF, TXT, ZIP",Finished,1.344,2025-04-29,"DRP, DL",
1274,_datasets/national-household-travel-survey-nhts---2009.md,National Household Travel Survey (NHTS) - 2009,1243,https://www.datalumos.org/datalumos/project/236966/version/V1/view,"PDF, XLS, ZIP",Finished,1.319,2025-04-22,"DRP, DL",
